user_seq,id_usuario,pais_residencia,cidade_residencia,latitude_base,longitude_base,perfil,device_principal,ticket_medio,renda_faixa,criado_em
7391,user_07391,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-07-10
7392,user_07392,JP,Tokyo,35.6762,139.6503,VIAJANTE,web,260,MEDIA,2024-07-11
7393,user_07393,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-07-12
7394,user_07394,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-07-13
7395,user_07395,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-07-14
7396,user_07396,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-07-15
7397,user_07397,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-07-16
7398,user_07398,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-07-17
7399,user_07399,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-07-18
7400,user_07400,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-19
7401,user_07401,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-20
7402,user_07402,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-21
7403,user_07403,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-07-22
7404,user_07404,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-23
7405,user_07405,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-24
7406,user_07406,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-07-25
7407,user_07407,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-26
7408,user_07408,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-27
7409,user_07409,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-28
7410,user_07410,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-07-29
7411,user_07411,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-30
7412,user_07412,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-07-31
7413,user_07413,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-01
7414,user_07414,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-08-02
7415,user_07415,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-03
7416,user_07416,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-04
7417,user_07417,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-05
7418,user_07418,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-06
7419,user_07419,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-07
7420,user_07420,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-08
7421,user_07421,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-09
7422,user_07422,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-10
7423,user_07423,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-11
7424,user_07424,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-12
7425,user_07425,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-08-13
7426,user_07426,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-14
7427,user_07427,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-15
7428,user_07428,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-16
7429,user_07429,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-08-17
7430,user_07430,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-18
7431,user_07431,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-19
7432,user_07432,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-20
7433,user_07433,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-21
7434,user_07434,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-22
7435,user_07435,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-23
7436,user_07436,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-08-24
7437,user_07437,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-25
7438,user_07438,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-26
7439,user_07439,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-27
7440,user_07440,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-28
7441,user_07441,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-29
7442,user_07442,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-08-30
7443,user_07443,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-08-31
7444,user_07444,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-01
7445,user_07445,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-02
7446,user_07446,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-03
7447,user_07447,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-09-04
7448,user_07448,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-05
7449,user_07449,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-06
7450,user_07450,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-07
7451,user_07451,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-08
7452,user_07452,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-09-09
7453,user_07453,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-10
7454,user_07454,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-11
7455,user_07455,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-12
7456,user_07456,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-13
7457,user_07457,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-14
7458,user_07458,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-09-15
7459,user_07459,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-16
7460,user_07460,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-17
7461,user_07461,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-18
7462,user_07462,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-19
7463,user_07463,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-20
7464,user_07464,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-21
7465,user_07465,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-22
7466,user_07466,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-23
7467,user_07467,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-24
7468,user_07468,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-25
7469,user_07469,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,mobile,850,ALTA,2024-09-26
7470,user_07470,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-09-27
7471,user_07471,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-09-28
7472,user_07472,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-09-29
7473,user_07473,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-09-30
7474,user_07474,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-10-01
7475,user_07475,US,New York,40.7128,-74.0060,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-10-02
7476,user_07476,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-10-03
7477,user_07477,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-10-04
7478,user_07478,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-10-05
7479,user_07479,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-10-06
7480,user_07480,GB,London,51.5074,-0.1278,VIAJANTE,mobile,260,MEDIA,2024-10-07
7481,user_07481,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-10-08
7482,user_07482,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-10-09
7483,user_07483,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-10-10
7484,user_07484,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-10-11
7485,user_07485,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-10-12
7486,user_07486,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-10-13
7487,user_07487,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-14
7488,user_07488,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-10-15
7489,user_07489,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-16
7490,user_07490,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-17
7491,user_07491,JP,Tokyo,35.6762,139.6503,VIAJANTE,web,260,MEDIA,2024-10-18
7492,user_07492,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-10-19
7493,user_07493,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-10-20
7494,user_07494,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-10-21
7495,user_07495,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-10-22
7496,user_07496,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-10-23
7497,user_07497,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2024-10-24
7498,user_07498,AU,Sydney,-33.8688,151.2093,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-10-25
7499,user_07499,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-10-26
7500,user_07500,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-27
7501,user_07501,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-28
7502,user_07502,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-10-29
7503,user_07503,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-30
7504,user_07504,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-31
7505,user_07505,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-01
7506,user_07506,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-02
7507,user_07507,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-03
7508,user_07508,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-04
7509,user_07509,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-05
7510,user_07510,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-06
7511,user_07511,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-07
7512,user_07512,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-08
7513,user_07513,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-11-09
7514,user_07514,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-10
7515,user_07515,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-11
7516,user_07516,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-12
7517,user_07517,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-13
7518,user_07518,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-14
7519,user_07519,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-15
7520,user_07520,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-16
7521,user_07521,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-11-17
7522,user_07522,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-18
7523,user_07523,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-19
7524,user_07524,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-11-20
7525,user_07525,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-21
7526,user_07526,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-22
7527,user_07527,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-23
7528,user_07528,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-24
7529,user_07529,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-25
7530,user_07530,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-26
7531,user_07531,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-27
7532,user_07532,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-28
7533,user_07533,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-29
7534,user_07534,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-30
7535,user_07535,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-12-01
7536,user_07536,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-02
7537,user_07537,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-03
7538,user_07538,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-04
7539,user_07539,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-05
7540,user_07540,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-06
7541,user_07541,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-07
7542,user_07542,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-08
7543,user_07543,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-09
7544,user_07544,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-12-10
7545,user_07545,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-11
7546,user_07546,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-12-12
7547,user_07547,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-13
7548,user_07548,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-14
7549,user_07549,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-15
7550,user_07550,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-16
7551,user_07551,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-17
7552,user_07552,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-18
7553,user_07553,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-19
7554,user_07554,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-20
7555,user_07555,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-21
7556,user_07556,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-22
7557,user_07557,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-12-23
7558,user_07558,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-24
7559,user_07559,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-25
7560,user_07560,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-26
7561,user_07561,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-27
7562,user_07562,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-28
7563,user_07563,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-29
7564,user_07564,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-30
7565,user_07565,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-31
7566,user_07566,BR,Sao Paulo,-23.5505,-46.6333,ALTO_VALOR,web,850,ALTA,2025-01-01
7567,user_07567,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-01-02
7568,user_07568,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-01-03
7569,user_07569,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-01-04
7570,user_07570,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-05
7571,user_07571,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-06
7572,user_07572,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-01-07
7573,user_07573,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-08
7574,user_07574,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-09
7575,user_07575,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-01-10
7576,user_07576,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-11
7577,user_07577,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-12
7578,user_07578,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2025-01-13
7579,user_07579,GB,London,51.5074,-0.1278,VIAJANTE,mobile,260,MEDIA,2025-01-14
7580,user_07580,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-01-15
7581,user_07581,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2025-01-16
7582,user_07582,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-01-17
7583,user_07583,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-01-18
7584,user_07584,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2025-01-19
7585,user_07585,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-01-20
7586,user_07586,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-01-21
7587,user_07587,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2025-01-22
7588,user_07588,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-01-23
7589,user_07589,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-01-24
7590,user_07590,DE,Berlin,52.5200,13.4050,CORPORATIVO,web,420,MEDIA_ALTA,2025-01-25
7591,user_07591,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-01-26
7592,user_07592,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-01-27
7593,user_07593,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2025-01-28
7594,user_07594,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-01-29
7595,user_07595,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-01-30
7596,user_07596,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2025-01-31
7597,user_07597,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-02-01
7598,user_07598,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-02-02
7599,user_07599,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2025-02-03
7600,user_07600,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-04
7601,user_07601,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-02-05
7602,user_07602,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-06
7603,user_07603,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-07
7604,user_07604,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-08
7605,user_07605,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-09
7606,user_07606,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-10
7607,user_07607,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-11
7608,user_07608,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-12
7609,user_07609,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-13
7610,user_07610,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-14
7611,user_07611,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-15
7612,user_07612,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-02-16
7613,user_07613,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-02-17
7614,user_07614,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-18
7615,user_07615,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-19
7616,user_07616,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-20
7617,user_07617,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-21
7618,user_07618,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-22
7619,user_07619,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-23
7620,user_07620,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-24
7621,user_07621,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-25
7622,user_07622,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-26
7623,user_07623,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2025-02-27
7624,user_07624,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-28
7625,user_07625,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-01
7626,user_07626,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-02
7627,user_07627,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-03
7628,user_07628,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-04
7629,user_07629,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-05
7630,user_07630,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-06
7631,user_07631,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-07
7632,user_07632,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-08
7633,user_07633,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-09
7634,user_07634,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-03-10
7635,user_07635,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-11
7636,user_07636,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-03-12
7637,user_07637,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-13
7638,user_07638,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-14
7639,user_07639,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-15
7640,user_07640,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-16
7641,user_07641,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-17
7642,user_07642,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-18
7643,user_07643,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-19
7644,user_07644,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-20
7645,user_07645,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-03-21
7646,user_07646,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-22
